Problem,Provider,OperationKind,Operation,Disposition,Status,gemm_kind,m,n,k,num_groups,A,B,C,D,alpha,beta,runtime_input_datatype_a,runtime_input_datatype_b,raster_order,swizzle_size,use_pdl,problem-sizes,problem-sizes-file,op_class,accum,cta_m,cta_n,cta_k,cluster_m,cluster_n,cluster_k,cluster_m_fallback,cluster_n_fallback,cluster_k_fallback,stages,warps_m,warps_n,warps_k,inst_m,inst_n,inst_k,min_cc,max_cc,Bytes,Flops,Flops/Byte,Runtime,GB/s,GFLOPs
1,CUTLASS,grouped_gemm,cutlass3x_sm100_bstensorop_moe_gemm_ue8m0xe5m2_ue8m0xe5m2_f32_void_bf16_128x128x128_1x1x1_0_tnn_align16_mixed_cpasync_1sm,not_verified,success,grouped,,,,,fe5m2:row,fe5m2:column,void:column,bf16:column,1,0,invalid,invalid,heuristic,1,false,'[4096x10973x6144][4096x1921x6144][4096x1982x6144][4096x4295x6144][4096x29918x6144][4096x18575x6144][4096x1923x6144][4096x1928x6144][4096x6394x6144][4096x1948x6144][4096x1925x6144][4096x2531x6144][4096x1925x6144][4096x4000x6144][4096x30720x6144][4096x1922x6144]',,invalid,f32,128,128,128,1,1,1,1,1,1,6,4,1,1,128,128,32,100,1024,1157627904,6185759539200,5343,3.28632,328.065,1.88228e+06
1,CUTLASS,grouped_gemm,cutlass3x_sm100_bstensorop_moe_gemm_ue8m0xe5m2_ue8m0xe5m2_f32_void_e5m2_128x128x128_1x1x1_0_tnn_align16_mixed_cpasync_1sm,not_verified,success,grouped,,,,,fe5m2:row,fe5m2:column,void:column,fe5m2:column,1,0,invalid,invalid,heuristic,1,false,'[4096x10973x6144][4096x1921x6144][4096x1982x6144][4096x4295x6144][4096x29918x6144][4096x18575x6144][4096x1923x6144][4096x1928x6144][4096x6394x6144][4096x1948x6144][4096x1925x6144][4096x2531x6144][4096x1925x6144][4096x4000x6144][4096x30720x6144][4096x1922x6144]',,invalid,f32,128,128,128,1,1,1,1,1,1,6,4,1,1,128,128,32,100,1024,1157627904,6185759539200,5343,3.11707,345.878,1.98448e+06
1,CUTLASS,grouped_gemm,cutlass3x_sm100_bstensorop_moe_gemm_ue8m0xe5m2_ue8m0xe5m2_f32_f16_e5m2_128x128x128_1x1x1_0_tnn_align16_mixed_cpasync_1sm,not_verified,success,grouped,,,,,fe5m2:row,fe5m2:column,f16:column,fe5m2:column,1,0,invalid,invalid,heuristic,1,false,'[4096x10973x6144][4096x1921x6144][4096x1982x6144][4096x4295x6144][4096x29918x6144][4096x18575x6144][4096x1923x6144][4096x1928x6144][4096x6394x6144][4096x1948x6144][4096x1925x6144][4096x2531x6144][4096x1925x6144][4096x4000x6144][4096x30720x6144][4096x1922x6144]',,invalid,f32,128,128,128,1,1,1,1,1,1,5,4,1,1,128,128,32,100,1024,2164260864,6185759539200,2858,3.22986,624.06,1.91518e+06
1,CUTLASS,grouped_gemm,cutlass3x_sm100_bstensorop_moe_gemm_ue8m0xe5m2_ue8m0xe5m2_f32_f16_e3m2_128x128x128_1x1x1_0_tnn_align16_mixed_cpasync_1sm,not_verified,success,grouped,,,,,fe5m2:row,fe5m2:column,f16:column,fe3m2:column,1,0,invalid,invalid,heuristic,1,false,'[4096x10973x6144][4096x1921x6144][4096x1982x6144][4096x4295x6144][4096x29918x6144][4096x18575x6144][4096x1923x6144][4096x1928x6144][4096x6394x6144][4096x1948x6144][4096x1925x6144][4096x2531x6144][4096x1925x6144][4096x4000x6144][4096x30720x6144][4096x1922x6144]',,invalid,f32,128,128,128,1,1,1,1,1,1,5,4,1,1,128,128,32,100,1024,2164260864,6185759539200,2858,3.25624,619.003,1.89966e+06
1,CUTLASS,grouped_gemm,cutlass3x_sm100_bstensorop_moe_gemm_ue8m0xe5m2_ue8m0xe5m2_f32_void_bf16_128x256x128_1x1x1_0_tnn_align16_mixed_cpasync_1sm,failed,success,grouped,,,,,fe5m2:row,fe5m2:column,void:column,bf16:column,1,0,invalid,invalid,heuristic,1,false,'[4096x10973x6144][4096x1921x6144][4096x1982x6144][4096x4295x6144][4096x29918x6144][4096x18575x6144][4096x1923x6144][4096x1928x6144][4096x6394x6144][4096x1948x6144][4096x1925x6144][4096x2531x6144][4096x1925x6144][4096x4000x6144][4096x30720x6144][4096x1922x6144]',,invalid,f32,128,256,128,1,1,1,1,1,1,3,4,1,1,128,256,32,100,1024,1157627904,6185759539200,5343,0,,
