Problem,Provider,OperationKind,Operation,Disposition,Status,gemm_kind,m,n,k,A,B,C,D,alpha,beta,split_k_mode,split_k_slices,batch_count,raster_order,runtime_input_datatype_a,runtime_input_datatype_b,use_pdl,enable_sm90_mixed_dtype_shuffle_test,swizzle_size,op_class,accum,cta_m,cta_n,cta_k,cluster_m,cluster_n,cluster_k,cluster_m_fallback,cluster_n_fallback,cluster_k_fallback,stages,warps_m,warps_n,warps_k,inst_m,inst_n,inst_k,min_cc,max_cc,Bytes,Flops,Flops/Byte,Runtime,GB/s,GFLOPs
1,CUTLASS,gemm,cutlass3x_sm100_tensorop_gemm_bf16_bf16_f32_f32_f32_64x128x64_0x0x1_0_tnn_align8_stream_k_1sm,passed,success,universal,4096,7168,7168,bf16:row,bf16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,64,128,64,1,1,1,1,1,1,8,4,1,1,64,128,16,100,110,278921216,420965515264,1509,0.401328,647.265,1.04893e+06
1,CUTLASS,gemm,cutlass3x_sm100_tensorop_gemm_bf16_bf16_f32_void_f32_64x128x64_0x0x1_0_tnn_align8_stream_k_1sm,passed,success,universal,4096,7168,7168,bf16:row,bf16:column,void:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,64,128,64,1,1,1,1,1,1,8,4,1,1,64,128,16,100,110,161480704,420965515264,2606,0.407088,369.43,1.03409e+06
1,CUTLASS,gemm,cutlass3x_sm100_tensorop_gemm_bf16_bf16_f32_f32_f32_64x128x64_1x1x1_0_tnn_align8_stream_k_1sm,passed,success,universal,4096,7168,7168,bf16:row,bf16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,64,128,64,1,1,1,1,1,1,8,4,1,1,64,128,16,100,110,278921216,420965515264,1509,0.399962,649.476,1.05251e+06
1,CUTLASS,gemm,cutlass3x_sm100_tensorop_gemm_bf16_bf16_f32_void_f32_64x128x64_1x1x1_0_tnn_align8_stream_k_1sm,passed,success,universal,4096,7168,7168,bf16:row,bf16:column,void:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,64,128,64,1,1,1,1,1,1,8,4,1,1,64,128,16,100,110,161480704,420965515264,2606,0.407578,368.986,1.03285e+06
1,CUTLASS,gemm,cutlass3x_sm100_tensorop_gemm_bf16_bf16_f32_f32_f32_64x128x64_1x2x1_0_tnn_align8_stream_k_1sm,passed,success,universal,4096,7168,7168,bf16:row,bf16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,64,128,64,1,2,1,1,1,1,8,4,1,1,64,128,16,100,110,278921216,420965515264,1509,0.399178,650.752,1.05458e+06
1,CUTLASS,gemm,cutlass3x_sm100_tensorop_gemm_bf16_bf16_f32_void_f32_64x128x64_1x2x1_0_tnn_align8_stream_k_1sm,passed,success,universal,4096,7168,7168,bf16:row,bf16:column,void:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,64,128,64,1,2,1,1,1,1,8,4,1,1,64,128,16,100,110,161480704,420965515264,2606,0.402861,373.307,1.04494e+06
1,CUTLASS,gemm,cutlass3x_sm100_tensorop_gemm_bf16_bf16_f32_f32_f32_64x128x64_1x4x1_0_tnn_align8_stream_k_1sm,passed,success,universal,4096,7168,7168,bf16:row,bf16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,64,128,64,1,4,1,1,1,1,8,4,1,1,64,128,16,100,110,278921216,420965515264,1509,0.410749,632.42,1.02487e+06
1,CUTLASS,gemm,cutlass3x_sm100_tensorop_gemm_bf16_bf16_f32_void_f32_64x128x64_1x4x1_0_tnn_align8_stream_k_1sm,passed,success,universal,4096,7168,7168,bf16:row,bf16:column,void:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,64,128,64,1,4,1,1,1,1,8,4,1,1,64,128,16,100,110,161480704,420965515264,2606,0.414742,362.612,1.015e+06
1,CUTLASS,gemm,cutlass3x_sm100_tensorop_gemm_bf16_bf16_f32_f32_f32_64x128x64_4x4x1_0_tnn_align8_stream_k_1sm,passed,success,universal,4096,7168,7168,bf16:row,bf16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,64,128,64,4,4,1,1,1,1,8,4,1,1,64,128,16,100,110,278921216,420965515264,1509,0.518342,501.147,812138
1,CUTLASS,gemm,cutlass3x_sm100_tensorop_gemm_bf16_bf16_f32_void_f32_64x128x64_4x4x1_0_tnn_align8_stream_k_1sm,passed,success,universal,4096,7168,7168,bf16:row,bf16:column,void:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,64,128,64,4,4,1,1,1,1,8,4,1,1,64,128,16,100,110,161480704,420965515264,2606,0.533629,281.826,788873
