Problem,Provider,OperationKind,Operation,Disposition,Status,gemm_kind,m,n,k,num_groups,A,B,C,D,alpha,beta,runtime_input_datatype_a,runtime_input_datatype_b,raster_order,swizzle_size,use_pdl,problem-sizes,problem-sizes-file,op_class,accum,cta_m,cta_n,cta_k,cluster_m,cluster_n,cluster_k,cluster_m_fallback,cluster_n_fallback,cluster_k_fallback,stages,warps_m,warps_n,warps_k,inst_m,inst_n,inst_k,min_cc,max_cc,Bytes,Flops,Flops/Byte,Runtime,GB/s,GFLOPs
1,CUTLASS,grouped_gemm,cutlass3x_sm100_tensorop_moe_gemm_e4m3_e4m3_f32_bf16_e4m3_64x128x128_1x1x1_0_tnn_align16_mixed_cpasync_1sm,incorrect,success,grouped,,,,,fe4m3:row,fe4m3:column,bf16:column,fe4m3:column,1,0,invalid,invalid,heuristic,1,false,'[4096x3128x6144][4096x13229x6144][4096x2201x6144][4096x1921x6144][4096x24975x6144][4096x2372x6144][4096x2307x6144][4096x1922x6144][4096x8563x6144][4096x3450x6144][4096x2193x6144][4096x30720x6144][4096x3956x6144][4096x2851x6144][4096x1921x6144][4096x17171x6144]',,tensorop,f32,64,128,128,1,1,1,1,1,1,8,4,1,1,64,128,32,100,110,2164260864,6185759539200,2858,4.48286,449.629,1.37987e+06
1,CUTLASS,grouped_gemm,cutlass3x_sm100_tensorop_moe_gemm_e4m3_e4m3_f32_bf16_e4m3_64x128x128_1x1x1_0_tnn_align16_stream_k_mixed_cpasync_1sm,incorrect,success,grouped,,,,,fe4m3:row,fe4m3:column,bf16:column,fe4m3:column,1,0,invalid,invalid,heuristic,1,false,'[4096x3128x6144][4096x13229x6144][4096x2201x6144][4096x1921x6144][4096x24975x6144][4096x2372x6144][4096x2307x6144][4096x1922x6144][4096x8563x6144][4096x3450x6144][4096x2193x6144][4096x30720x6144][4096x3956x6144][4096x2851x6144][4096x1921x6144][4096x17171x6144]',,tensorop,f32,64,128,128,1,1,1,1,1,1,8,4,1,1,64,128,32,100,110,2164260864,6185759539200,2858,4.44501,453.457,1.39162e+06
1,CUTLASS,grouped_gemm,cutlass3x_sm100_tensorop_moe_gemm_e4m3_e4m3_f32_bf16_e4m3_64x256x128_1x1x1_0_tnn_align16_mixed_cpasync_1sm,incorrect,success,grouped,,,,,fe4m3:row,fe4m3:column,bf16:column,fe4m3:column,1,0,invalid,invalid,heuristic,1,false,'[4096x3128x6144][4096x13229x6144][4096x2201x6144][4096x1921x6144][4096x24975x6144][4096x2372x6144][4096x2307x6144][4096x1922x6144][4096x8563x6144][4096x3450x6144][4096x2193x6144][4096x30720x6144][4096x3956x6144][4096x2851x6144][4096x1921x6144][4096x17171x6144]',,tensorop,f32,64,256,128,1,1,1,1,1,1,4,4,1,1,64,256,32,100,110,2164260864,6185759539200,2858,4.18844,481.235,1.47686e+06
1,CUTLASS,grouped_gemm,cutlass3x_sm100_tensorop_moe_gemm_e4m3_e4m3_f32_bf16_e4m3_64x256x128_1x1x1_0_tnn_align16_stream_k_mixed_cpasync_1sm,incorrect,success,grouped,,,,,fe4m3:row,fe4m3:column,bf16:column,fe4m3:column,1,0,invalid,invalid,heuristic,1,false,'[4096x3128x6144][4096x13229x6144][4096x2201x6144][4096x1921x6144][4096x24975x6144][4096x2372x6144][4096x2307x6144][4096x1922x6144][4096x8563x6144][4096x3450x6144][4096x2193x6144][4096x30720x6144][4096x3956x6144][4096x2851x6144][4096x1921x6144][4096x17171x6144]',,tensorop,f32,64,256,128,1,1,1,1,1,1,4,4,1,1,64,256,32,100,110,2164260864,6185759539200,2858,4.13731,487.182,1.49512e+06
1,CUTLASS,grouped_gemm,cutlass3x_sm100_tensorop_moe_gemm_e4m3_e4m3_f32_bf16_e4m3_128x128x128_1x1x1_0_tnn_align16_mixed_cpasync_1sm,incorrect,success,grouped,,,,,fe4m3:row,fe4m3:column,bf16:column,fe4m3:column,1,0,invalid,invalid,heuristic,1,false,'[4096x3128x6144][4096x13229x6144][4096x2201x6144][4096x1921x6144][4096x24975x6144][4096x2372x6144][4096x2307x6144][4096x1922x6144][4096x8563x6144][4096x3450x6144][4096x2193x6144][4096x30720x6144][4096x3956x6144][4096x2851x6144][4096x1921x6144][4096x17171x6144]',,tensorop,f32,128,128,128,1,1,1,1,1,1,6,4,1,1,128,128,32,100,110,2164260864,6185759539200,2858,2.95984,680.992,2.0899e+06
1,CUTLASS,grouped_gemm,cutlass3x_sm100_tensorop_moe_gemm_e4m3_e4m3_f32_bf16_e4m3_128x128x128_1x1x1_0_tnn_align16_stream_k_mixed_cpasync_1sm,incorrect,success,grouped,,,,,fe4m3:row,fe4m3:column,bf16:column,fe4m3:column,1,0,invalid,invalid,heuristic,1,false,'[4096x3128x6144][4096x13229x6144][4096x2201x6144][4096x1921x6144][4096x24975x6144][4096x2372x6144][4096x2307x6144][4096x1922x6144][4096x8563x6144][4096x3450x6144][4096x2193x6144][4096x30720x6144][4096x3956x6144][4096x2851x6144][4096x1921x6144][4096x17171x6144]',,tensorop,f32,128,128,128,1,1,1,1,1,1,6,4,1,1,128,128,32,100,110,2164260864,6185759539200,2858,2.86937,702.463,2.15579e+06
1,CUTLASS,grouped_gemm,cutlass3x_sm100_tensorop_moe_gemm_e4m3_e4m3_f32_bf16_e4m3_128x256x128_1x1x1_0_tnn_align16_mixed_cpasync_1sm,incorrect,success,grouped,,,,,fe4m3:row,fe4m3:column,bf16:column,fe4m3:column,1,0,invalid,invalid,heuristic,1,false,'[4096x3128x6144][4096x13229x6144][4096x2201x6144][4096x1921x6144][4096x24975x6144][4096x2372x6144][4096x2307x6144][4096x1922x6144][4096x8563x6144][4096x3450x6144][4096x2193x6144][4096x30720x6144][4096x3956x6144][4096x2851x6144][4096x1921x6144][4096x17171x6144]',,tensorop,f32,128,256,128,1,1,1,1,1,1,3,4,1,1,128,256,32,100,110,2164260864,6185759539200,2858,2.8564,705.652,2.16558e+06
1,CUTLASS,grouped_gemm,cutlass3x_sm100_tensorop_moe_gemm_e4m3_e4m3_f32_bf16_e4m3_128x256x128_1x1x1_0_tnn_align16_stream_k_mixed_cpasync_1sm,incorrect,success,grouped,,,,,fe4m3:row,fe4m3:column,bf16:column,fe4m3:column,1,0,invalid,invalid,heuristic,1,false,'[4096x3128x6144][4096x13229x6144][4096x2201x6144][4096x1921x6144][4096x24975x6144][4096x2372x6144][4096x2307x6144][4096x1922x6144][4096x8563x6144][4096x3450x6144][4096x2193x6144][4096x30720x6144][4096x3956x6144][4096x2851x6144][4096x1921x6144][4096x17171x6144]',,tensorop,f32,128,256,128,1,1,1,1,1,1,3,4,1,1,128,256,32,100,110,2164260864,6185759539200,2858,2.88056,699.734,2.14742e+06
