dtype,n,k,tokens,dist,min_m,max_m,avg_m,gflops,kernel
BF16,3072,5120,32768,uniform,341,342,341.3333333333333,1214900.0,cutlass3x_sm100_tensorop_moe_gemm_bf16_bf16_f32_f32_bf16_128x128x64_1x1x1_0_tnn_align8_stream_k_mixed_cpasync_1sm
BF16,3072,5120,32768,imbalanced,85,1364,341.3333333333333,1240080.0,cutlass3x_sm100_tensorop_moe_gemm_bf16_bf16_f32_f32_bf16_128x128x64_1x1x1_0_tnn_align8_stream_k_mixed_cpasync_1sm
BF16,3072,5120,65536,uniform,682,683,682.6666666666666,1283680.0,cutlass3x_sm100_tensorop_moe_gemm_bf16_bf16_f32_f32_bf16_128x192x64_1x1x1_0_tnn_align8_stream_k_mixed_cpasync_1sm
BF16,3072,5120,65536,imbalanced,170,2728,682.6666666666666,1307100.0,cutlass3x_sm100_tensorop_moe_gemm_bf16_bf16_f32_f32_bf16_128x128x64_1x1x1_0_tnn_align8_mixed_cpasync_1sm
BF16,4096,7168,32768,uniform,341,342,341.3333333333333,1207920.0,cutlass3x_sm100_tensorop_moe_gemm_bf16_bf16_f32_f32_bf16_128x128x64_1x1x1_0_tnn_align8_stream_k_mixed_cpasync_1sm
BF16,4096,7168,32768,imbalanced,85,1364,341.3333333333333,1162370.0,cutlass3x_sm100_tensorop_moe_gemm_bf16_bf16_f32_f32_bf16_128x128x64_1x1x1_0_tnn_align8_mixed_cpasync_1sm
BF16,4096,7168,65536,uniform,682,683,682.6666666666666,1222550.0,cutlass3x_sm100_tensorop_moe_gemm_bf16_bf16_f32_f32_bf16_128x128x64_1x1x1_0_tnn_align8_mixed_cpasync_1sm
BF16,4096,7168,65536,imbalanced,170,2728,682.6666666666666,1306790.0,cutlass3x_sm100_tensorop_moe_gemm_bf16_bf16_f32_f32_bf16_128x192x64_1x1x1_0_tnn_align8_mixed_cpasync_1sm
