Problem,Provider,OperationKind,Operation,Disposition,Status,gemm_kind,m,n,k,num_groups,A,B,C,D,alpha,beta,runtime_input_datatype_a,runtime_input_datatype_b,raster_order,swizzle_size,use_pdl,problem-sizes,problem-sizes-file,op_class,accum,cta_m,cta_n,cta_k,cluster_m,cluster_n,cluster_k,cluster_m_fallback,cluster_n_fallback,cluster_k_fallback,stages,warps_m,warps_n,warps_k,inst_m,inst_n,inst_k,min_cc,max_cc,Bytes,Flops,Flops/Byte,Runtime,GB/s,GFLOPs
1,CUTLASS,grouped_gemm,cutlass3x_sm100_bstensorop_moe_gemm_ue8m0xe5m2_ue8m0xe4m3_f32_void_bf16_128x128x128_1x1x1_0_tnn_align16_mixed_cpasync_1sm,not_verified,success,grouped,,,,,fe5m2:row,fe4m3:column,void:column,bf16:column,1,0,invalid,invalid,heuristic,1,false,'[4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144]',,invalid,f32,128,128,128,1,1,1,1,1,1,6,4,1,1,128,128,32,100,1024,1157627904,6185759539200,5343,2.60143,414.436,2.37783e+06
1,CUTLASS,grouped_gemm,cutlass3x_sm100_bstensorop_moe_gemm_ue8m0xe5m2_ue8m0xe4m3_f32_void_e5m2_128x128x128_1x1x1_0_tnn_align16_mixed_cpasync_1sm,not_verified,success,grouped,,,,,fe5m2:row,fe4m3:column,void:column,fe5m2:column,1,0,invalid,invalid,heuristic,1,false,'[4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144]',,invalid,f32,128,128,128,1,1,1,1,1,1,6,4,1,1,128,128,32,100,1024,1157627904,6185759539200,5343,2.49514,432.091,2.47913e+06
1,CUTLASS,grouped_gemm,cutlass3x_sm100_bstensorop_moe_gemm_ue8m0xe5m2_ue8m0xe4m3_f32_f16_e5m2_128x128x128_1x1x1_0_tnn_align16_mixed_cpasync_1sm,not_verified,success,grouped,,,,,fe5m2:row,fe4m3:column,f16:column,fe5m2:column,1,0,invalid,invalid,heuristic,1,false,'[4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144]',,invalid,f32,128,128,128,1,1,1,1,1,1,5,4,1,1,128,128,32,100,1024,2164260864,6185759539200,2858,2.55077,790.203,2.42506e+06
1,CUTLASS,grouped_gemm,cutlass3x_sm100_bstensorop_moe_gemm_ue8m0xe5m2_ue8m0xe4m3_f32_f16_e3m2_128x128x128_1x1x1_0_tnn_align16_mixed_cpasync_1sm,not_verified,success,grouped,,,,,fe5m2:row,fe4m3:column,f16:column,fe3m2:column,1,0,invalid,invalid,heuristic,1,false,'[4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144]',,invalid,f32,128,128,128,1,1,1,1,1,1,5,4,1,1,128,128,32,100,1024,2164260864,6185759539200,2858,2.56245,786.6,2.414e+06
1,CUTLASS,grouped_gemm,cutlass3x_sm100_bstensorop_moe_gemm_ue8m0xe5m2_ue8m0xe4m3_f32_void_bf16_128x256x128_1x1x1_0_tnn_align16_mixed_cpasync_1sm,failed,success,grouped,,,,,fe5m2:row,fe4m3:column,void:column,bf16:column,1,0,invalid,invalid,heuristic,1,false,'[4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144][4096x7680x6144]',,invalid,f32,128,256,128,1,1,1,1,1,1,3,4,1,1,128,256,32,100,1024,1157627904,6185759539200,5343,0,,
